"Sample_ID","total_sites","homozygous_sites","heterozygous_sites","missing_sites","prop_homozygous","prop_heterozygous","prop_missing"
"ZDP_0284b",983,759,190,34,0.772126144455748,0.193285859613428,0.034587995930824
"ZDP_0285b",983,775,138,70,0.788402848423194,0.140386571719227,0.0712105798575788
"ZDP_0286b",983,790,140,53,0.803662258392675,0.142421159715158,0.0539165818921668
"ZDP_0287a",983,786,128,69,0.799593082400814,0.130213631739573,0.0701932858596134
"ZDP_0288a",983,835,112,36,0.849440488301119,0.113936927772126,0.0366225839267548
"ZDP_0290a",983,846,118,19,0.860630722278739,0.120040691759919,0.0193285859613428
"ZDP_0291a",983,780,151,52,0.793489318413021,0.153611393692777,0.0528992878942014
"ZDP_0292a",983,753,188,42,0.766022380467955,0.191251271617497,0.0427263479145473
"ZDP_0293a",983,760,188,35,0.773143438453713,0.191251271617497,0.0356052899287894
"ZDP_0294a",983,820,95,68,0.834181078331638,0.0966429298067141,0.069175991861648
"ZDP_0295a",983,842,90,51,0.856561546286877,0.0915564598168871,0.051881993896236
"ZDP_0296a",983,794,138,51,0.807731434384537,0.140386571719227,0.051881993896236
"ZDP_0297a",983,822,126,35,0.836215666327569,0.128179043743642,0.0356052899287894
"ZDP_0298a",983,783,167,33,0.796541200406918,0.169888097660224,0.0335707019328586
"ZDP_0299a",983,788,151,44,0.801627670396745,0.153611393692777,0.0447609359104781
"ZDP_0300a",983,810,157,16,0.824008138351984,0.15971515768057,0.0162767039674466
"ZDP_0301a",983,803,151,29,0.816887080366226,0.153611393692777,0.0295015259409969
"ZDP_0302a",983,763,176,44,0.776195320447609,0.179043743641913,0.0447609359104781
"ZDP_0303a",983,744,200,39,0.756866734486267,0.203458799593082,0.0396744659206511
"ZDP_0304b",983,711,184,88,0.723296032553408,0.187182095625636,0.0895218718209563
"ZDP_0305a",983,902,62,19,0.917599186164802,0.0630722278738555,0.0193285859613428
"ZDP_0306a",983,764,185,34,0.777212614445575,0.188199389623601,0.034587995930824
"ZDP_0307a",983,861,108,14,0.87589013224822,0.109867751780264,0.0142421159715158
"ZDP_0308a",983,786,171,26,0.799593082400814,0.173957273652085,0.0264496439471007
"ZDP_0309a",983,769,179,35,0.782299084435402,0.182095625635809,0.0356052899287894
"ZDP_0310a",983,800,160,23,0.81383519837233,0.162767039674466,0.0233977619532045
"ZDP_0311a",983,804,125,54,0.817904374364191,0.127161749745677,0.0549338758901322
"ZDP_0312a",983,813,152,18,0.82706002034588,0.154628687690743,0.0183112919633774
"ZDP_0313b",983,748,175,60,0.760935910478128,0.178026449643947,0.0610376398779247
"ZDP_0314a",983,786,168,29,0.799593082400814,0.170905391658189,0.0295015259409969
"ZDP_0315a",983,823,121,39,0.837232960325534,0.123092573753815,0.0396744659206511
"ZDP_0316a",983,764,184,35,0.777212614445575,0.187182095625636,0.0356052899287894
"ZDP_0317a",983,757,195,31,0.770091556459817,0.198372329603255,0.0315361139369278
"ZDP_0318a",983,819,145,19,0.833163784333672,0.147507629704985,0.0193285859613428
"ZDP_0319a",983,790,156,37,0.803662258392675,0.158697863682604,0.0376398779247202
"ZDP_0320a",983,818,120,45,0.832146490335707,0.122075279755849,0.0457782299084435
"ZDP_0321b",983,808,157,18,0.821973550356053,0.15971515768057,0.0183112919633774
"ZDP_0322a",983,810,127,46,0.824008138351984,0.129196337741607,0.046795523906409
"ZDP_0323a",983,787,155,41,0.800610376398779,0.157680569684639,0.0417090539165819
"ZDP_0324b",983,776,170,37,0.78942014242116,0.17293997965412,0.0376398779247202
"ZDP_0325a",983,795,153,35,0.808748728382503,0.155645981688708,0.0356052899287894
"ZDP_0326a",983,792,141,50,0.805696846388606,0.143438453713123,0.0508646998982706
"ZDP_0327a",983,821,123,39,0.835198372329603,0.125127161749746,0.0396744659206511
"ZDP_0328a",983,758,184,41,0.771108850457782,0.187182095625636,0.0417090539165819
"ZDP_0329a",983,825,137,21,0.839267548321465,0.139369277721261,0.0213631739572737
"ZDP_0330b",983,834,117,32,0.848423194303154,0.119023397761953,0.0325534079348932
"ZDP_0331a",983,806,141,36,0.819938962360122,0.143438453713123,0.0366225839267548
"ZDP_0332b",983,739,215,29,0.751780264496439,0.218718209562564,0.0295015259409969
"ZDP_0333b",983,856,97,30,0.870803662258393,0.098677517802645,0.0305188199389624
"ZDP_0334a",983,746,170,67,0.758901322482197,0.17293997965412,0.0681586978636826
"ZDP_0335a",983,846,99,38,0.860630722278739,0.100712105798576,0.0386571719226857
"ZDP_0336b",983,795,169,19,0.808748728382503,0.171922685656155,0.0193285859613428
"ZDP_0337a",983,802,149,32,0.81586978636826,0.151576805696846,0.0325534079348932
"ZDP_0338b",983,750,206,27,0.762970498474059,0.209562563580875,0.0274669379450661
"ZDP_0339a",983,754,176,53,0.767039674465921,0.179043743641913,0.0539165818921668
"ZDP_0340a",983,784,165,34,0.797558494404883,0.167853509664293,0.034587995930824
"ZDP_0341a",983,774,190,19,0.787385554425229,0.193285859613428,0.0193285859613428
"ZDP_0342a",983,755,186,42,0.768056968463886,0.189216683621567,0.0427263479145473
"ZDP_0343a",983,760,202,21,0.773143438453713,0.205493387589013,0.0213631739572737
"ZDP_0344a",983,782,187,14,0.795523906408952,0.190233977619532,0.0142421159715158
"ZDP_0345a",983,803,138,42,0.816887080366226,0.140386571719227,0.0427263479145473
"ZDP_0346a",983,832,131,20,0.846388606307223,0.133265513733469,0.0203458799593082
"ZDP_0347b",983,783,184,16,0.796541200406918,0.187182095625636,0.0162767039674466
"ZDP_0348a",983,794,160,29,0.807731434384537,0.162767039674466,0.0295015259409969
"ZDP_0349a",983,773,191,19,0.786368260427263,0.194303153611394,0.0193285859613428
"ZDP_0350a",983,788,161,34,0.801627670396745,0.163784333672431,0.034587995930824
"ZDP_0351a",983,753,169,61,0.766022380467955,0.171922685656155,0.0620549338758901
"ZDP_0352a",983,750,171,62,0.762970498474059,0.173957273652085,0.0630722278738555
"ZDP_0353b",983,848,111,24,0.862665310274669,0.112919633774161,0.0244150559511699
"ZDP_0354a",983,821,147,15,0.835198372329603,0.149542217700916,0.0152594099694812
"ZDP_0355a",983,815,153,15,0.829094608341811,0.155645981688708,0.0152594099694812
"ZDP_0356a",983,822,138,23,0.836215666327569,0.140386571719227,0.0233977619532045
"ZDP_0357a",983,767,190,26,0.780264496439471,0.193285859613428,0.0264496439471007
"ZDP_0358a",983,776,168,39,0.78942014242116,0.170905391658189,0.0396744659206511
"ZDP_0359a",983,825,131,27,0.839267548321465,0.133265513733469,0.0274669379450661
"ZDP_0360b",983,775,161,47,0.788402848423194,0.163784333672431,0.0478128179043744
"ZDP_0361a",983,756,199,28,0.769074262461852,0.202441505595117,0.0284842319430315
"ZDP_0362a",983,721,239,23,0.733468972533062,0.243133265513733,0.0233977619532045
"ZDP_0363b",983,799,158,26,0.812817904374364,0.160732451678535,0.0264496439471007
"ZDP_0364b",983,807,155,21,0.820956256358087,0.157680569684639,0.0213631739572737
"ZDP_0365b",983,828,128,27,0.842319430315361,0.130213631739573,0.0274669379450661
"ZDP_0366b",983,780,171,32,0.793489318413021,0.173957273652085,0.0325534079348932
"ZDP_0367b",983,821,125,37,0.835198372329603,0.127161749745677,0.0376398779247202
"ZDP_0368b",983,789,133,61,0.80264496439471,0.1353001017294,0.0620549338758901
"ZDP_0369b",983,800,153,30,0.81383519837233,0.155645981688708,0.0305188199389624
"ZDP_0370b",983,802,164,17,0.81586978636826,0.166836215666328,0.017293997965412
"ZDP_0371a",983,830,135,18,0.844354018311292,0.137334689725331,0.0183112919633774
"ZDP_0372a",983,693,205,85,0.70498474059003,0.208545269582909,0.08646998982706
"ZDP_0373b",983,817,144,22,0.831129196337742,0.146490335707019,0.0223804679552391
"ZDP_0374a",983,774,181,28,0.787385554425229,0.18413021363174,0.0284842319430315
"ZDP_0375a",983,790,137,56,0.803662258392675,0.139369277721261,0.0569684638860631
"ZDP_0376a",983,818,140,25,0.832146490335707,0.142421159715158,0.0254323499491353
"ZDP_0377a",983,810,132,41,0.824008138351984,0.134282807731434,0.0417090539165819
"ZDP_0378a",983,811,149,23,0.825025432349949,0.151576805696846,0.0233977619532045
"ZDP_0379a",983,831,118,34,0.845371312309257,0.120040691759919,0.034587995930824
"ZDP_0380a",983,721,205,57,0.733468972533062,0.208545269582909,0.0579857578840285
"ZDP_0381a",983,682,236,65,0.693794506612411,0.240081383519837,0.0661241098677518
"ZDP_0382a",983,784,146,53,0.797558494404883,0.14852492370295,0.0539165818921668
"ZDP_0383a",983,754,204,25,0.767039674465921,0.207527975584944,0.0254323499491353
"ZDP_0384a",983,737,194,52,0.749745676500509,0.19735503560529,0.0528992878942014
"ZDP_0385a",983,770,138,75,0.783316378433367,0.140386571719227,0.0762970498474059
"ZDP_0386a",983,761,179,43,0.774160732451678,0.182095625635809,0.0437436419125127
"ZDP_0387a",983,767,184,32,0.780264496439471,0.187182095625636,0.0325534079348932
"ZDP_0388a",983,782,160,41,0.795523906408952,0.162767039674466,0.0417090539165819
"ZDP_0389a",983,841,94,48,0.855544252288912,0.0956256358087487,0.0488301119023398
"ZDP_0391a",983,688,251,44,0.699898270600203,0.255340793489318,0.0447609359104781
"ZDP_0392a",983,836,127,20,0.850457782299084,0.129196337741607,0.0203458799593082
"ZDP_0393a",983,723,232,28,0.735503560528993,0.236012207527976,0.0284842319430315
"ZDP_0394a",983,716,232,35,0.728382502543235,0.236012207527976,0.0356052899287894
"ZDP_0395a",983,838,119,26,0.852492370295015,0.121057985757884,0.0264496439471007
"ZDP_0396a",983,837,114,32,0.85147507629705,0.115971515768057,0.0325534079348932
"ZDP_0397a",983,774,194,15,0.787385554425229,0.19735503560529,0.0152594099694812
"ZDP_0398a",983,832,125,26,0.846388606307223,0.127161749745677,0.0264496439471007
"ZDP_0399a",983,789,163,31,0.80264496439471,0.165818921668362,0.0315361139369278
"ZDP_0400a",983,795,151,37,0.808748728382503,0.153611393692777,0.0376398779247202
"ZDP_0401a",983,790,164,29,0.803662258392675,0.166836215666328,0.0295015259409969
"ZDP_0402a",983,796,168,19,0.809766022380468,0.170905391658189,0.0193285859613428
"ZDP_0403a",983,743,188,52,0.755849440488301,0.191251271617497,0.0528992878942014
"ZDP_0404a",983,770,176,37,0.783316378433367,0.179043743641913,0.0376398779247202
"ZDP_0405a",983,738,223,22,0.750762970498474,0.226856561546287,0.0223804679552391
"ZDP_0406a",983,763,186,34,0.776195320447609,0.189216683621567,0.034587995930824
"ZDP_0407a",983,781,159,43,0.794506612410987,0.1617497456765,0.0437436419125127
"ZDP_0408a",983,794,161,28,0.807731434384537,0.163784333672431,0.0284842319430315
"ZDP_0409a",983,835,123,25,0.849440488301119,0.125127161749746,0.0254323499491353
"ZDP_0410a",983,738,210,35,0.750762970498474,0.213631739572737,0.0356052899287894
"ZDP_0411a",983,786,162,35,0.799593082400814,0.164801627670397,0.0356052899287894
"ZDP_0412a",983,724,210,49,0.736520854526958,0.213631739572737,0.0498474059003052
"ZDP_0413a",983,713,233,37,0.725330620549339,0.237029501525941,0.0376398779247202
"ZDP_0414a",983,728,205,50,0.74059003051882,0.208545269582909,0.0508646998982706
"ZDP_0415a",983,785,173,25,0.798575788402848,0.175991861648016,0.0254323499491353
"ZDP_0416a",983,764,193,26,0.777212614445575,0.196337741607325,0.0264496439471007
"ZDP_0417a",983,804,138,41,0.817904374364191,0.140386571719227,0.0417090539165819
"ZDP_0418a",983,812,130,41,0.826042726347915,0.132248219735504,0.0417090539165819
"ZDP_0419a",983,790,169,24,0.803662258392675,0.171922685656155,0.0244150559511699
"ZDP_0420a",983,820,125,38,0.834181078331638,0.127161749745677,0.0386571719226857
"ZDP_0421a",983,825,144,14,0.839267548321465,0.146490335707019,0.0142421159715158
"ZDP_0422a",983,770,180,33,0.783316378433367,0.183112919633774,0.0335707019328586
"ZDP_0423a",983,764,184,35,0.777212614445575,0.187182095625636,0.0356052899287894
"ZDP_0424a",983,776,191,16,0.78942014242116,0.194303153611394,0.0162767039674466
"ZDP_0425a",983,743,185,55,0.755849440488301,0.188199389623601,0.0559511698880977
"ZDP_0426a",983,760,201,22,0.773143438453713,0.204476093591048,0.0223804679552391
"ZDP_0427a",983,790,158,35,0.803662258392675,0.160732451678535,0.0356052899287894
"ZDP_0428a",983,767,165,51,0.780264496439471,0.167853509664293,0.051881993896236
"ZDP_0429a",983,799,168,16,0.812817904374364,0.170905391658189,0.0162767039674466
"ZDP_0430a",983,775,184,24,0.788402848423194,0.187182095625636,0.0244150559511699
"ZDP_0431a",983,744,206,33,0.756866734486267,0.209562563580875,0.0335707019328586
"ZDP_0432a",983,749,192,42,0.761953204476094,0.195320447609359,0.0427263479145473
"ZDP_0433a",983,718,184,81,0.730417090539166,0.187182095625636,0.0824008138351984
"ZDP_0434a",983,693,244,46,0.70498474059003,0.248219735503561,0.046795523906409
"ZDP_0435a",983,788,159,36,0.801627670396745,0.1617497456765,0.0366225839267548
"ZDP_0436a",983,766,176,41,0.779247202441506,0.179043743641913,0.0417090539165819
"ZDP_0437a",983,771,185,27,0.784333672431333,0.188199389623601,0.0274669379450661
"ZDP_0438a",983,799,170,14,0.812817904374364,0.17293997965412,0.0142421159715158
"ZDP_0439a",983,776,182,25,0.78942014242116,0.185147507629705,0.0254323499491353
"ZDP_0440a",983,798,155,30,0.811800610376399,0.157680569684639,0.0305188199389624
"ZDP_0441a",983,811,162,10,0.825025432349949,0.164801627670397,0.0101729399796541
"ZDP_0442a",983,806,150,27,0.819938962360122,0.152594099694812,0.0274669379450661
"ZDP_0443a",983,759,174,50,0.772126144455748,0.177009155645982,0.0508646998982706
"ZDP_0444a",983,811,146,26,0.825025432349949,0.14852492370295,0.0264496439471007
"ZDP_0445a",983,761,193,29,0.774160732451678,0.196337741607325,0.0295015259409969
"ZDP_0446a",983,742,193,48,0.754832146490336,0.196337741607325,0.0488301119023398
"ZDP_0447a",983,792,151,40,0.805696846388606,0.153611393692777,0.0406917599186165
"ZDP_0448a",983,736,201,46,0.748728382502543,0.204476093591048,0.046795523906409
"ZDP_0449a",983,782,187,14,0.795523906408952,0.190233977619532,0.0142421159715158
"ZDP_0450a",983,788,154,41,0.801627670396745,0.156663275686673,0.0417090539165819
"ZDP_0451a",983,839,112,32,0.853509664292981,0.113936927772126,0.0325534079348932
"ZDP_0452a",983,814,130,39,0.828077314343845,0.132248219735504,0.0396744659206511
"ZDP_0453a",983,834,128,21,0.848423194303154,0.130213631739573,0.0213631739572737
"ZDP_0454a",983,802,145,36,0.81586978636826,0.147507629704985,0.0366225839267548
"ZDP_0455a",983,790,171,22,0.803662258392675,0.173957273652085,0.0223804679552391
"ZDP_0456a",983,792,156,35,0.805696846388606,0.158697863682604,0.0356052899287894
"ZDP_0457a",983,733,232,18,0.745676500508647,0.236012207527976,0.0183112919633774
"ZDP_0458a",983,766,187,30,0.779247202441506,0.190233977619532,0.0305188199389624
"ZDP_0460a",983,756,179,48,0.769074262461852,0.182095625635809,0.0488301119023398
"ZDP_0461a",983,817,152,14,0.831129196337742,0.154628687690743,0.0142421159715158
"ZDP_0462a",983,743,191,49,0.755849440488301,0.194303153611394,0.0498474059003052
"ZDP_0463a",983,793,157,33,0.806714140386572,0.15971515768057,0.0335707019328586
"ZDP_0464a",983,784,161,38,0.797558494404883,0.163784333672431,0.0386571719226857
"ZDP_0465a",983,790,162,31,0.803662258392675,0.164801627670397,0.0315361139369278
"ZDP_0466a",983,787,149,47,0.800610376398779,0.151576805696846,0.0478128179043744
"ZDP_0467a",983,746,179,58,0.758901322482197,0.182095625635809,0.0590030518819939
"ZDP_0468a",983,726,223,34,0.738555442522889,0.226856561546287,0.034587995930824
"ZDP_0469a",983,778,159,46,0.791454730417091,0.1617497456765,0.046795523906409
"ZDP_0470a",983,742,203,38,0.754832146490336,0.206510681586979,0.0386571719226857
"ZDP_0471a",983,758,200,25,0.771108850457782,0.203458799593082,0.0254323499491353
"ZDP_0472a",983,754,172,57,0.767039674465921,0.174974567650051,0.0579857578840285
"ZDP_0473a",983,759,192,32,0.772126144455748,0.195320447609359,0.0325534079348932
"ZDP_0474a",983,728,205,50,0.74059003051882,0.208545269582909,0.0508646998982706
"ZDP_0475a",983,754,195,34,0.767039674465921,0.198372329603255,0.034587995930824
"ZDP_0476a",983,806,142,35,0.819938962360122,0.144455747711089,0.0356052899287894
"ZDP_0477a",983,768,180,35,0.781281790437436,0.183112919633774,0.0356052899287894
"ZDP_0478a",983,770,172,41,0.783316378433367,0.174974567650051,0.0417090539165819
"ZDP_0479a",983,716,221,46,0.728382502543235,0.224821973550356,0.046795523906409
"ZDP_0480a",983,792,143,48,0.805696846388606,0.145473041709054,0.0488301119023398
"ZDP_0481a",983,739,223,21,0.751780264496439,0.226856561546287,0.0213631739572737
"ZDP_0482a",983,756,198,29,0.769074262461852,0.201424211597152,0.0295015259409969
"ZDP_0483a",983,784,177,22,0.797558494404883,0.180061037639878,0.0223804679552391
"ZDP_0484a",983,806,132,45,0.819938962360122,0.134282807731434,0.0457782299084435
"ZDP_0485a",983,717,233,33,0.7293997965412,0.237029501525941,0.0335707019328586
"ZDP_0486a",983,783,168,32,0.796541200406918,0.170905391658189,0.0325534079348932
"ZDP_0487a",983,798,156,29,0.811800610376399,0.158697863682604,0.0295015259409969
"ZDP_0488a",983,820,123,40,0.834181078331638,0.125127161749746,0.0406917599186165
"ZDP_0489a",983,800,171,12,0.81383519837233,0.173957273652085,0.0122075279755849
"ZDP_0490a",983,791,178,14,0.804679552390641,0.181078331637843,0.0142421159715158
"ZDP_0491a",983,717,233,33,0.7293997965412,0.237029501525941,0.0335707019328586
"ZDP_0492a",983,714,170,99,0.726347914547304,0.17293997965412,0.100712105798576
"ZDP_0493a",983,721,239,23,0.733468972533062,0.243133265513733,0.0233977619532045
"ZDP_0494a",983,843,110,30,0.857578840284842,0.111902339776195,0.0305188199389624
"ZDP_0495a",983,795,145,43,0.808748728382503,0.147507629704985,0.0437436419125127
"ZDP_0496a",983,736,213,34,0.748728382502543,0.216683621566633,0.034587995930824
"ZDP_0497a",983,730,231,22,0.742624618514751,0.23499491353001,0.0223804679552391
"ZDP_0498a",983,821,119,43,0.835198372329603,0.121057985757884,0.0437436419125127
"ZDP_0499b",983,723,217,43,0.735503560528993,0.220752797558494,0.0437436419125127
"ZDP_0500a",983,817,125,41,0.831129196337742,0.127161749745677,0.0417090539165819
"ZDP_0501a",983,725,218,40,0.737538148524924,0.22177009155646,0.0406917599186165
"ZDP_0502a",983,749,174,60,0.761953204476094,0.177009155645982,0.0610376398779247
"ZDP_0503a",983,724,230,29,0.736520854526958,0.233977619532045,0.0295015259409969
"ZDP_0504a",983,737,204,42,0.749745676500509,0.207527975584944,0.0427263479145473
"ZDP_0505a",983,713,213,57,0.725330620549339,0.216683621566633,0.0579857578840285
"ZDP_0506a",983,785,155,43,0.798575788402848,0.157680569684639,0.0437436419125127
